t[s],AI 0 (V),AI 2 (V),AI 4 (V),AI 1 (A),AI 3 (A),AI 5 (A)
-0.43884,-487.339,1543.56,-1055.67,8.54492,-2.44141,-20.1416
-0.4388,-557.615,1592.97,-1038.97,4.88281,-1.83105,-22.583
-0.43876,-557.754,1583.92,-1027.56,6.10352,-1.2207,-21.9727
-0.43872,-568.887,1593.94,-1023.38,6.71387,0.610352,-20.752
-0.43868,-651.548,1618.43,-968.694,8.54492,1.2207,-13.4277
-0.43864,-616.34,1603.13,-986.646,7.93457,0.610352,-7.93457
-0.4386,-639.719,1607.3,-966.746,12.8174,3.05176,-12.207
-0.43856,-590.178,1595.33,-1013.23,9.15527,0,-16.4795
-0.43852,-759.954,1616.76,-856.392,3.66211,-1.83105,-19.5313
-0.43848,-675.066,1608.83,-934.182,5.49316,-2.44141,-17.7002
-0.43844,-701.228,1620.38,-920.127,4.27246,1.2207,-20.1416
-0.4384,-709.021,1614.68,-907.046,4.88281,-1.83105,-24.4141
-0.43836,-750.63,1614.68,-863.21,7.32422,2.44141,-10.9863
-0.43832,-731.565,1609.8,-879.353,9.15527,0,-13.4277
-0.43828,-738.245,1604.52,-865.576,9.76563,2.44141,-10.9863
-0.43824,-753.135,1609.25,-855.974,15.8691,3.66211,-7.93457
-0.4382,-751.882,1642.37,-901.479,6.71387,-0.610352,-17.0898
-0.43816,-775.54,1604.66,-829.812,5.49316,1.83105,-17.7002
-0.43812,-777.488,1613.7,-838.857,4.88281,-0.610352,-16.4795
-0.43808,-796.553,1607.16,-811.86,4.88281,-0.610352,-16.4795
-0.43804,-785.42,1617.6,-843.032,7.93457,2.44141,-9.15527
-0.438,-813.948,1608.55,-795.3,9.15527,0,-12.207
-0.43796,-842.058,1612.45,-771.365,9.76563,2.44141,-7.32422
-0.43792,-845.12,1603.54,-759.397,10.376,3.05176,-11.5967
-0.43788,-940.583,1604.52,-664.072,6.71387,0,-18.3105
-0.43784,-871.838,1600.62,-730.034,4.88281,0,-16.4795
-0.4378,-882.136,1602.99,-720.85,6.71387,-2.44141,-15.8691
-0.43776,-908.716,1604.66,-698.167,5.49316,1.83105,-15.8691
-0.43772,-970.781,1634.02,-666.438,8.54492,1.2207,-15.8691
-0.43768,-935.991,1591.85,-656.975,8.54492,2.44141,-7.32422
-0.43764,-960.066,1599.65,-640.276,9.15527,4.27246,-8.54492
-0.4376,-975.095,1593.66,-620.376,5.49316,4.27246,-10.376
-0.43756,-1030.06,1618.85,-595.466,4.88281,1.83105,-14.6484
-0.43752,-995.969,1593.8,-602.703,0.610352,-1.83105,-18.3105
-0.43748,-1032.71,1591.02,-557.476,2.44141,1.2207,-18.3105
-0.43744,-1051.77,1584.76,-533.958,3.66211,1.2207,-16.4795
-0.4374,-1066.11,1534.94,-463.403,3.05176,-1.2207,-12.8174
-0.43736,-1157.12,1631.65,-469.666,8.54492,6.71387,-3.66211
-0.43732,-1106.04,1574.04,-471.196,6.71387,2.44141,-8.54492
-0.43728,-1120.24,1575.71,-457.559,8.54492,3.05176,-7.32422
-0.43724,-1088.93,1530.21,-443.225,2.44141,-1.2207,-12.8174
-0.4372,-1167.83,1568.61,-401.477,3.05176,-1.83105,-14.6484
-0.43716,-1176.74,1550.94,-375.593,0,1.83105,-15.8691
-0.43712,-1174.51,1532.01,-358.198,-3.66211,-3.05176,-18.9209
-0.43708,-1321.05,1586.7,-265.935,0,0,-14.6484
-0.43704,-1134.85,1490.82,-351.24,5.49316,3.05176,-10.9863
-0.437,-1230.59,1540.92,-314.224,5.49316,1.83105,-9.76563
-0.43696,-1224.19,1514.48,-290.566,6.10352,3.66211,-7.32422
-0.43692,-1228.65,1498.48,-271.919,4.27246,1.2207,-4.27246
-0.43688,-1216.26,1433.91,-211.523,1.2207,3.66211,-10.376
-0.43684,-1313.81,1519.21,-209.436,3.05176,3.05176,-11.5967
-0.4368,-1264.83,1482.89,-220.847,-0.610352,-0.610352,-12.8174
-0.43676,-1185.23,1412.34,-219.734,0.610352,1.83105,-12.8174
-0.43672,-1357.51,1471.34,-107.153,3.66211,1.83105,-10.9863
-0.43668,-1300.59,1447.27,-148.762,1.83105,1.2207,-8.54492
-0.43664,-1306.71,1452.55,-146.675,3.66211,1.83105,-6.10352
-0.4366,-1316.73,1433.49,-117.729,3.05176,1.2207,-6.71387
-0.43656,-1333.15,1404.82,-72.5024,3.05176,3.66211,-6.71387
-0.43652,-1324.94,1391.74,-65.8228,1.2207,-0.610352,-10.9863
-0.43648,-1329.4,1392.71,-63.457,-1.83105,1.2207,-10.376
-0.43644,-1360.85,1376.71,-15.0293,-2.44141,0.610352,-15.2588
-0.4364,-1358.2,1371.28,-14.8901,-2.44141,-0.610352,-14.0381
-0.43636,-1365.58,1346.24,20.4565,0,3.66211,-4.88281
-0.43632,-1336.63,1310.75,29.2236,3.05176,5.49316,-4.27246
-0.43628,-1371.01,1334.13,34.3726,3.05176,2.44141,-6.10352
-0.43624,-1395.08,1331.62,63.457,1.2207,0,-6.71387
-0.4362,-1408.44,1333.99,71.3892,-4.27246,3.05176,-9.76563
-0.43616,-1499.31,1320.49,177.847,-3.05176,-0.610352,-13.4277
-0.43612,-1414.42,1293.35,123.018,-3.05176,0,-11.5967
-0.43608,-1541.48,1333.43,205.122,-0.610352,0.610352,-9.15527
-0.43604,-1492.77,1316.59,171.724,-0.610352,0,-6.71387
-0.436,-1473.71,1279.3,194.824,-0.610352,4.27246,-4.27246
-0.43596,-1491.52,1278.33,210.41,-1.2207,3.66211,-6.71387
-0.43592,-1494.72,1249.8,244.504,-1.83105,4.27246,-4.88281
-0.43588,-1532.57,1246.6,291.958,-3.66211,-1.83105,-8.54492
-0.43584,-1572.51,1262.74,308.101,-7.32422,1.2207,-14.0381
-0.4358,-1536.05,1219.74,315.337,-6.71387,-0.610352,-13.4277
-0.43576,-1548.16,1195.39,351.101,-7.32422,-0.610352,-8.54492
-0.43572,-1501.4,1149.32,355.693,0,-0.610352,-3.05176
-0.43568,-1568.06,1148.63,422.629,-2.44141,1.83105,-0.610352
-0.43564,-1568.47,1133.46,435.571,-1.83105,-1.2207,-0.610352
-0.4356,-1588.79,1136.52,449.487,-3.66211,2.44141,-0.610352
-0.43556,-1609.67,1121.21,489.844,-6.10352,2.44141,-1.83105
-0.43552,-1708.19,1136.66,573.34,-8.54492,-1.2207,-13.4277
-0.43548,-1612.45,1074.73,537.297,-8.54492,0.610352,-10.376
-0.43544,-1617.46,1055.81,560.398,-8.54492,-1.2207,-10.376
-0.4354,-1712.23,1084.34,622.046,-11.5967,-1.83105,-10.376
-0.43536,-1648.35,1082.11,555.806,-3.66211,0,-2.44141
-0.43532,-1629.57,995.83,634.292,-1.2207,3.66211,4.27246
-0.43528,-1627.9,980.244,646.399,-2.44141,3.05176,1.2207
-0.43524,-1617.32,952.412,664.211,-3.05176,2.44141,2.44141
-0.4352,-1598.67,951.855,645.564,-5.49316,0.610352,-4.88281
-0.43516,-1618.57,912.891,702.48,-8.54492,-2.44141,-12.207
-0.43512,-1624.42,913.169,709.856,-9.76563,-2.44141,-9.76563
-0.43508,-1614.95,891.042,722.38,-9.76563,-2.44141,-9.76563
-0.43504,-1587.4,846.929,740.61,-7.32422,1.83105,-2.44141
-0.435,-1645.43,858.618,784.307,-5.49316,3.05176,1.2207
-0.43496,-1639.58,864.88,770.947,-3.05176,-1.2207,3.66211
-0.43492,-1611.34,828.142,781.245,-4.88281,2.44141,3.66211
-0.43488,-1545.23,797.666,747.012,-5.49316,2.44141,0.610352
-0.43484,-1609.8,796.414,812,-9.76563,-3.05176,-4.27246
-0.4348,-1600.34,783.333,814.922,-10.9863,-1.2207,-9.15527
-0.43476,-1617.32,785.002,832.039,-6.71387,-2.44141,-1.83105
-0.43472,-1518.65,695.105,828.699,-7.32422,-1.2207,0.610352
-0.43468,-1612.17,758.005,850.129,-6.71387,-0.610352,1.2207
-0.43464,-1611.61,747.29,863.767,-7.93457,3.05176,0.610352
-0.4346,-1595.47,719.319,872.256,-6.10352,3.66211,5.49316
-0.43456,-1758.57,763.572,988.872,-8.54492,-2.44141,-0.610352
-0.43452,-1625.25,712.222,911.082,-7.93457,-2.44141,-4.27246
-0.43448,-1610.36,687.451,921.24,-9.76563,0.610352,-1.2207
-0.43444,-1591.44,675.901,914.143,-9.76563,-3.05176,-6.71387
-0.4344,-1574.46,668.108,899.531,-8.54492,-1.83105,3.05176
-0.43436,-1692.74,667.969,1024.22,-6.10352,0,3.66211
-0.43432,-1601.32,622.046,978.574,-9.76563,0,6.71387
-0.43428,-1593.66,602.285,988.315,-8.54492,0,0.610352
-0.43424,-1599.09,581.829,1014.48,-4.27246,1.2207,3.05176
-0.4342,-1548.44,558.171,977.878,-7.93457,-2.44141,0
-0.43416,-1589.21,544.255,1043.98,-7.93457,-1.83105,-1.83105
-0.43412,-1581.56,516.702,1064.99,-13.4277,-2.44141,-4.88281
-0.43408,-1570.28,503.342,1068.05,-13.4277,-1.83105,-3.66211
-0.43404,-1608.13,489.009,1118.57,-6.71387,0.610352,4.88281
-0.434,-1582.25,452.688,1128.73,-6.10352,0.610352,6.71387
-0.43396,-1558.87,436.267,1119.82,-9.15527,-0.610352,4.27246
-0.43392,-1568.2,428.196,1136.24,-5.49316,1.2207,4.88281
-0.43388,-1551.91,394.38,1158.93,-10.9863,1.83105,3.66211
-0.43384,-1546.35,376.428,1167.28,-12.8174,-3.66211,-2.44141
-0.4338,-1533.41,352.91,1179.1,-12.207,0,-1.83105
-0.43376,-1530.34,334.402,1195.52,-12.207,-4.27246,3.05176
-0.43372,-1525.61,287.922,1241.45,-9.76563,2.44141,4.88281
-0.43368,-1533.82,335.376,1189.68,-7.32422,0.610352,10.376
-0.43364,-1486.23,257.307,1226.98,-7.93457,-0.610352,10.376
-0.4336,-1499.73,249.653,1248.54,-6.10352,1.83105,12.207
-0.43356,-1497.92,228.779,1264.69,-9.15527,-2.44141,6.10352
-0.43352,-1484.56,205.679,1275.26,-12.8174,-3.05176,0
-0.43348,-1478.72,204.426,1271.37,-13.4277,-4.27246,0
-0.43344,-1469.11,189.675,1276.52,-13.4277,-3.05176,0
-0.4334,-1452.97,163.652,1287.09,-11.5967,-1.2207,5.49316
-0.43336,-1475.1,146.953,1325.08,-9.76563,-1.2207,9.15527
-0.43332,-1423.61,111.05,1311.45,-4.88281,3.66211,12.8174
-0.43328,-1414.7,103.535,1308.94,-7.93457,0,15.8691
-0.43324,-1408.44,77.0947,1328.98,-8.54492,-1.2207,9.15527
-0.4332,-1429.87,82.522,1339.69,-13.4277,-2.44141,3.05176
-0.43316,-1417.9,53.2983,1362.38,-13.4277,-3.66211,3.05176
-0.43312,-1416.09,29.0845,1390.77,-12.207,-1.2207,3.05176
-0.43308,-1368.5,-4.73145,1372.54,-9.76563,-3.05176,7.93457
-0.43304,-1413.03,7.37549,1403.15,-4.27246,-0.610352,10.9863
-0.433,-1327.59,-82.9395,1417.49,-6.71387,3.05176,14.0381
-0.43296,-1340.67,-64.0137,1398.7,-8.54492,0.610352,10.9863
-0.43292,-1342.62,-55.1074,1393.13,-7.93457,1.83105,13.4277
-0.43288,-1349.3,-74.4507,1422.77,-9.15527,-1.2207,14.0381
-0.43284,-1347.63,-97.6904,1444.48,-10.376,0.610352,10.376
-0.4328,-1309.78,-121.626,1428.76,-10.9863,-1.83105,5.49316
-0.43276,-1308.38,-139.578,1446.15,-10.376,-2.44141,7.32422
-0.43272,-1306.85,-162.817,1466.33,-14.6484,0,5.49316
-0.43268,-1238.53,-188.562,1419.71,-9.76563,-0.610352,15.8691
-0.43264,-1267.19,-208.879,1474.4,-8.54492,0,14.6484
-0.4326,-1251.88,-234.346,1484.42,-7.32422,0,15.8691
-0.43256,-1263.57,-225.996,1488.18,-10.376,0,15.2588
-0.43252,-1235.6,-277.207,1512.25,-9.76563,0,11.5967
-0.43248,-1211.11,-303.23,1514.48,-12.8174,-3.66211,9.15527
-0.43244,-1187.04,-331.201,1516.98,-10.376,-3.66211,14.0381
-0.4324,-1218.07,-332.871,1547.04,-10.9863,1.2207,12.207
-0.43236,-1147.93,-369.888,1512.25,-12.8174,-0.610352,13.4277
-0.43232,-1139.58,-408.018,1545.51,-7.93457,0.610352,20.1416
-0.43228,-1121.63,-436.267,1556.23,-8.54492,-2.44141,14.6484
-0.43224,-1135.55,-481.355,1623.02,-9.76563,-2.44141,10.376
-0.4322,-1097.83,-497.358,1595.61,-14.0381,-3.66211,8.54492
-0.43216,-1091.29,-497.915,1587.82,-14.0381,-6.10352,5.49316
-0.43212,-1041.47,-542.307,1583.23,-15.2588,-3.05176,9.76563
-0.43208,-1042.87,-554.414,1596.03,-14.6484,-4.88281,7.93457
-0.43204,-879.492,-607.991,1486.23,-10.9863,-2.44141,12.8174
-0.432,-1007.24,-596.858,1602.29,-9.76563,-1.2207,20.1416
-0.43196,-970.92,-629.839,1600.06,-7.93457,-3.05176,14.6484
-0.43192,-972.173,-637.354,1607.3,-9.76563,0.610352,17.7002
-0.43188,-978.713,-658.506,1638.19,-9.15527,-3.05176,16.4795
-0.43184,-940.583,-651.965,1589.07,-14.6484,-4.27246,10.376
-0.4318,-920.684,-682.72,1600.48,-17.0898,-9.15527,4.27246
-0.43176,-916.648,-696.636,1610.22,-15.8691,-6.71387,7.93457
-0.43172,-988.455,-701.228,1690.38,-10.376,-3.05176,14.6484
-0.43168,-893.13,-720.154,1610.92,-10.376,-3.05176,17.0898
-0.43164,-879.214,-739.358,1617.18,-10.376,-0.610352,19.5313
-0.4316,-866.829,-752.161,1616.21,-9.76563,-2.44141,22.583
-0.43156,-914.421,-757.449,1664.36,-11.5967,-3.05176,14.6484
-0.43152,-846.79,-778.184,1624.83,-14.6484,-4.27246,8.54492
-0.43148,-837.188,-783.472,1619.13,-13.4277,-4.88281,12.8174
-0.43144,-827.307,-795.022,1622.05,-15.2588,-6.10352,9.76563
-0.4314,-845.676,-799.197,1643.2,-12.8174,-4.88281,10.376
-0.43136,-819.514,-826.611,1646.68,-7.93457,-2.44141,18.9209
-0.43132,-784.724,-834.265,1617.04,-6.71387,-2.44141,21.9727
-0.43128,-750.63,-845.815,1594.64,-9.15527,-2.44141,17.0898
-0.43124,-741.167,-863.071,1604.24,-6.71387,-2.44141,21.9727
-0.4312,-747.568,-929.868,1682.45,-12.8174,-3.05176,9.76563
-0.43116,-719.875,-889.373,1607.3,-14.6484,-6.71387,12.207
-0.43112,-685.225,-915.674,1602.57,-16.4795,-7.32422,6.71387
-0.43108,-690.93,-919.988,1608.55,-14.0381,-7.32422,10.9863
-0.43104,-631.37,-957.004,1586.84,-10.9863,-3.66211,12.8174
-0.431,-654.888,-947.959,1601.32,-10.9863,-6.10352,17.7002
-0.43096,-644.729,-966.189,1606.05,-10.9863,-3.66211,17.0898
-0.43092,-616.897,-980.522,1597,-8.54492,-2.44141,20.1416
-0.43088,-576.262,-1035.07,1614.26,-11.5967,-6.10352,14.0381
-0.43084,-576.68,-1028.12,1605.07,-15.2588,-6.71387,12.8174
-0.4308,-544.395,-1041.89,1584.06,-13.4277,-6.71387,13.4277
-0.43076,-525.33,-1056.09,1577.66,-15.8691,-7.32422,12.8174
-0.43072,-524.773,-1065.55,1587.12,-14.0381,-6.10352,18.3105
-0.43068,-430.422,-1126.36,1556.37,-8.54492,-4.27246,17.0898
-0.43064,-465.212,-1107.16,1569.87,-11.5967,-4.27246,15.8691
-0.4306,-455.471,-1133.74,1587.12,-9.15527,-5.49316,20.752
-0.43056,-455.193,-1104.79,1554.98,-10.376,-6.71387,16.4795
-0.43052,-313.667,-1188.71,1499.87,-17.7002,-10.9863,9.76563
-0.43048,-378.655,-1170.75,1546.77,-12.8174,-9.15527,12.207
-0.43044,-356.111,-1176.74,1530.76,-12.8174,-6.10352,12.8174
-0.4304,-322.017,-1195.39,1514.06,-14.0381,-6.10352,13.4277
-0.43036,-317.424,-1206.52,1524.08,-8.54492,-4.27246,19.5313
-0.43032,-310.466,-1221.27,1530.76,-7.32422,-8.54492,22.583
-0.43028,-267.883,-1236.72,1504.88,-9.76563,-2.44141,19.5313
-0.43024,-200.947,-1223.5,1417.07,-9.76563,-7.93457,16.4795
-0.4302,-237.407,-1246.04,1480.66,-12.207,-9.76563,11.5967
-0.43016,-224.883,-1263.3,1488.87,-13.4277,-7.32422,12.207
-0.43012,-207.349,-1267.05,1473.01,-12.8174,-8.54492,15.2588
-0.43008,-191.206,-1282.22,1471.34,-9.15527,-7.32422,16.4795
-0.43004,-128.306,-1302.82,1427.64,-6.71387,-7.93457,21.3623
-0.43,-257.307,-1255.09,1509.33,-8.54492,-6.10352,23.1934
-0.42996,-133.872,-1309.36,1440.73,-5.49316,-4.27246,23.8037
-0.42992,-111.05,-1276.24,1384.37,-8.54492,-6.71387,18.3105
-0.42988,-76.6772,-1340.39,1419.85,-12.8174,-9.15527,9.76563
-0.42984,-67.771,-1339.83,1405.8,-13.4277,-9.76563,13.4277
-0.4298,-92.4023,-1318.4,1409.55,-15.8691,-11.5967,7.93457
-0.42976,-53.855,-1366.14,1420.27,-14.0381,-11.5967,5.49316
-0.42972,-22.9614,-1354.72,1374.62,-12.8174,-10.376,12.207
-0.42968,18.3691,-1367.11,1346.93,-14.0381,-10.376,10.9863
-0.42964,44.5313,-1378.66,1332.6,-7.32422,-10.376,20.1416
-0.4296,51.2109,-1382.83,1327.59,-6.10352,-3.05176,17.7002
-0.42956,72.3633,-1414.98,1339.56,-9.76563,-7.32422,18.9209
-0.42952,86.9751,-1405.52,1316.73,-12.8174,-9.76563,12.207
-0.42948,115.642,-1439.06,1323.69,-17.7002,-10.376,5.49316
-0.42944,133.594,-1434.18,1297.67,-14.0381,-14.6484,7.93457
-0.4294,149.458,-1454.92,1304.9,-15.2588,-7.93457,8.54492
-0.42936,165.461,-1462.85,1294.05,-12.207,-9.76563,11.5967
-0.42932,202.756,-1475.93,1272.2,-8.54492,-8.54492,17.7002
-0.42928,222.656,-1481.5,1258.15,-7.32422,-9.15527,16.4795
-0.42924,157.529,-1476.49,1312.56,-12.8174,-10.9863,14.6484
-0.4292,254.385,-1518.52,1267.33,-8.54492,-12.8174,12.207
-0.42916,328.279,-1539.25,1211.39,-14.6484,-10.9863,9.15527
-0.42912,320.208,-1545.37,1221.69,-12.8174,-9.15527,9.15527
-0.42908,356.807,-1548.99,1189.26,-15.2588,-12.207,4.88281
-0.42904,341.221,-1539.39,1194.97,-10.9863,-12.207,12.207
-0.429,400.642,-1569.45,1167.41,-8.54492,-10.9863,17.0898
-0.42896,440.303,-1586.15,1147.65,-7.32422,-9.15527,14.0381
-0.42892,459.089,-1584.06,1123.44,-7.93457,-9.15527,17.0898
-0.42888,471.335,-1584.2,1115.65,-11.5967,-12.8174,10.9863
-0.42884,503.621,-1586.01,1077.52,-14.0381,-14.0381,9.15527
-0.4288,539.524,-1609.25,1069.72,-14.6484,-17.0898,6.10352
-0.42876,566.382,-1610.36,1041.89,-11.5967,-11.5967,9.76563
-0.42872,559.146,-1627.34,1069.58,-7.93457,-9.15527,12.8174
-0.42868,578.21,-1602.01,1021.85,-6.71387,-9.15527,14.0381
-0.42864,631.509,-1611.2,979.548,-7.32422,-10.9863,15.8691
-0.4286,654.331,-1616.9,960.483,-7.32422,-10.9863,15.2588
-0.42856,598.389,-1637.22,1040.22,-12.207,-14.0381,7.93457
-0.42852,650.991,-1574.46,916.926,-10.9863,-12.207,9.76563
-0.42848,701.924,-1611.2,907.742,-11.5967,-10.376,7.93457
-0.42844,719.041,-1619.41,899.531,-10.376,-14.6484,5.49316
-0.4284,738.245,-1617.04,878.101,-10.9863,-12.8174,6.10352
-0.42836,723.633,-1609.53,887.146,-4.88281,-10.376,14.0381
-0.42832,758.979,-1614.68,853.191,-4.88281,-9.76563,17.0898
-0.42828,771.086,-1622.19,850.547,-3.66211,-7.32422,19.5313
-0.42824,789.456,-1610.5,819.097,-7.93457,-11.5967,12.8174
-0.4282,780.41,-1651.41,876.013,-10.9863,-14.0381,4.88281
-0.42816,793.352,-1608.97,815.061,-8.54492,-12.207,7.93457
-0.42812,811.582,-1599.37,785.977,-9.76563,-15.8691,3.05176
-0.42808,828.838,-1609.94,778.323,-14.0381,-15.8691,0.610352
-0.42804,851.66,-1605.07,746.177,-3.05176,-7.32422,15.8691
-0.428,842.058,-1611.2,769.138,-7.32422,-8.54492,15.8691
-0.42796,845.676,-1597.84,750.491,-3.05176,-9.76563,17.0898
-0.42792,878.657,-1607.72,725.442,-4.27246,-12.207,12.8174
-0.42788,893.687,-1618.43,725.999,-4.88281,-14.0381,11.5967
-0.42784,898.557,-1600.48,699.001,-12.207,-14.6484,3.66211
-0.4278,911.638,-1600.06,686.477,-13.4277,-14.6484,3.05176
-0.42776,925.137,-1600.34,674.37,-9.15527,-15.8691,3.05176
-0.42772,1007.38,-1607.86,597.275,-6.71387,-14.0381,6.71387
-0.42768,978.296,-1612.03,635.962,-4.27246,-11.5967,9.15527
-0.42764,974.121,-1591.3,615.366,-7.93457,-14.0381,8.54492
-0.4276,980.662,-1594.78,612.861,-2.44141,-12.207,14.0381
-0.42756,970.92,-1584.62,615.088,-9.76563,-12.207,10.376
-0.42752,977.043,-1555.95,576.123,-7.32422,-12.8174,4.27246
-0.42748,1043.84,-1587.54,540.776,-10.9863,-15.8691,5.49316
-0.42744,1065.41,-1581.97,516.98,-10.9863,-15.2588,1.83105
-0.4274,1173.96,-1583.23,407.043,-6.71387,-17.0898,-0.610352
-0.42736,989.429,-1531.74,544.116,-4.27246,-11.5967,10.9863
-0.42732,1112.72,-1563.88,449.209,-3.05176,-12.8174,7.93457
-0.42728,1108.83,-1553.86,444.895,-3.66211,-12.8174,11.5967
-0.42724,1212.92,-1582.67,373.088,-1.83105,-10.376,9.76563
-0.4272,1154.47,-1547.74,398.833,-7.93457,-11.5967,3.05176
-0.42716,1160.46,-1537.02,374.758,-7.32422,-15.8691,3.66211
-0.42712,1186.76,-1534.94,348.04,-7.32422,-12.207,2.44141
-0.42708,1260.23,-1509.89,240.469,-2.44141,-15.2588,4.27246
-0.42704,1247.29,-1539.95,290.427,-6.10352,-14.0381,6.10352
-0.427,1261.63,-1526.17,263.987,0.610352,-10.9863,9.15527
-0.42696,1236.44,-1500.15,260.647,-1.2207,-10.376,10.376
-0.42692,1239.08,-1486.79,247.009,-4.88281,-12.207,5.49316
-0.42688,1283.89,-1492.63,210.271,-10.376,-12.207,0.610352
-0.42684,1218.9,-1450.88,231.702,-6.10352,-13.4277,-0.610352
-0.4268,1266.5,-1467.03,198.442,-5.49316,-16.4795,-0.610352
-0.42676,1412.48,-1488.46,73.6157,-2.44141,-11.5967,5.49316
-0.42672,1294.75,-1442.95,149.041,-3.05176,-10.376,4.88281
-0.42668,1317.57,-1438.08,118.982,-2.44141,-15.2588,3.66211
-0.42664,1293.91,-1425.14,131.367,0,-10.9863,7.32422
-0.4266,1315.34,-1420.27,103.396,-0.610352,-12.207,6.71387
-0.42656,1338.3,-1423.05,81.9653,-4.88281,-15.2588,3.66211
-0.42652,1331.35,-1392.16,60.6738,-4.27246,-15.2588,1.2207
-0.42648,1343.17,-1394.11,49.541,-6.10352,-14.0381,-3.05176
-0.42644,1367.81,-1382,12.8027,-4.88281,-12.8174,-3.05176
-0.4264,1403.99,-1387.84,-15.1685,-1.2207,-12.8174,1.83105
-0.42636,1379.77,-1374.21,-6.95801,-0.610352,-12.8174,3.66211
-0.42632,1373.93,-1329.95,-46.7578,1.2207,-9.76563,9.76563
-0.42628,1408.44,-1343.73,-67.2144,1.2207,-12.207,10.9863
-0.42624,1388.82,-1325.08,-66.2402,-1.83105,-11.5967,7.93457
-0.4262,1470.92,-1359.04,-112.72,-1.83105,-13.4277,1.2207
-0.42616,1351.94,-1266.77,-89.7583,-4.27246,-15.2588,-1.83105
-0.42612,1421.66,-1292.94,-131.506,-4.27246,-10.9863,1.83105
-0.42608,1468.42,-1259.54,-217.09,1.2207,-12.207,1.83105
-0.42604,1368.08,-1216.26,-157.39,0,-10.9863,2.44141
-0.426,1442.4,-1214.59,-230.867,5.49316,-12.8174,9.15527
-0.42596,1491.24,-1237.55,-254.941,4.27246,-11.5967,7.32422
-0.42592,1448.24,-1203.18,-242.974,0,-7.93457,3.66211
-0.42588,1441.42,-1157.95,-292.097,1.83105,-13.4277,7.32422
-0.42584,1447.82,-1142.64,-314.084,-2.44141,-14.6484,-1.83105
-0.4258,1511.42,-1164.77,-350.544,0.610352,-10.9863,1.2207
-0.42576,1525.06,-1144.45,-383.804,0.610352,-13.4277,-4.27246
-0.42572,1542.87,-1130.12,-416.924,1.83105,-10.9863,-1.2207
-0.42568,1620.38,-1122.19,-498.472,4.27246,-7.93457,4.88281
-0.42564,1551.22,-1096.44,-454.915,4.88281,-11.5967,3.66211
-0.4256,1554.84,-1070.42,-485.53,4.88281,-10.376,6.10352
-0.42556,1558.59,-1045.37,-516.563,3.66211,-12.8174,-0.610352
-0.42552,1614.4,-1035.07,-590.178,2.44141,-14.0381,-3.66211
-0.42548,1597.14,-1029.51,-568.052,4.27246,-11.5967,-4.27246
-0.42544,1579.19,-1002.51,-577.793,1.83105,-13.4277,-4.27246
-0.4254,1664.08,-1025.75,-635.405,6.71387,-10.376,0.610352
-0.42536,1583.09,-931.538,-664.211,6.71387,-10.376,6.10352
-0.42532,1600.2,-954.221,-648.069,4.27246,-13.4277,2.44141
-0.42528,1611.61,-943.367,-670.752,6.10352,-12.207,0.610352
-0.42524,1600.34,-919.988,-682.302,6.71387,-10.376,4.88281
-0.4252,1621.91,-926.946,-699.558,3.05176,-14.6484,-2.44141
-0.42516,1610.22,-898,-712.639,3.66211,-12.207,-4.88281
-0.42512,1614.81,-885.894,-728.643,1.83105,-12.207,-4.88281
-0.42508,1611.2,-871.143,-741.724,6.10352,-12.8174,-4.88281
-0.42504,1603.13,-861.958,-742.698,9.76563,-8.54492,3.05176
-0.425,1611.75,-856.948,-757.17,9.76563,-9.15527,4.88281
-0.42496,1629.84,-852.356,-776.931,7.93457,-6.71387,5.49316
-0.42492,1619.27,-829.951,-792.1,6.71387,-12.207,-0.610352
-0.42488,1569.73,-768.721,-807.407,0,-10.9863,-6.71387
-0.42484,1612.17,-805.042,-810.469,2.44141,-15.8691,-7.32422
-0.4248,1621.08,-804.067,-815.618,-1.83105,-14.0381,-8.54492
-0.42476,1610.36,-788.76,-824.246,3.66211,-10.376,-6.10352
-0.42472,1586.56,-751.465,-838.301,3.66211,-12.207,-1.83105
-0.42468,1620.66,-776.096,-845.537,10.9863,-11.5967,0.610352
-0.42464,1610.64,-760.093,-853.052,10.9863,-7.32422,-0.610352
-0.4246,1637.92,-757.727,-882.136,7.93457,-11.5967,1.2207
-0.42456,1539.11,-701.646,-844.146,6.71387,-9.76563,-3.66211
-0.42452,1626.23,-729.478,-896.331,2.44141,-13.4277,-7.93457
-0.42448,1605.77,-705.542,-902.871,2.44141,-14.6484,-11.5967
-0.42444,1606.05,-689.121,-920.127,1.83105,-14.6484,-10.376
-0.4244,1717.38,-694.966,-1025.89,7.93457,-13.4277,-3.66211
-0.42436,1670.9,-656.975,-1017.96,9.76563,-9.76563,-0.610352
-0.42432,1593.38,-647.234,-948.098,10.376,-10.9863,0
-0.42428,1606.19,-641.389,-967.581,8.54492,-9.76563,2.44141
-0.42424,1589.21,-630.117,-958.118,12.8174,-9.76563,6.10352
-0.4242,1588.23,-589.204,-1001.4,7.93457,-10.376,-6.10352
-0.42416,1594.08,-585.168,-1009.75,4.27246,-12.207,-10.9863
-0.42412,1585.17,-562.346,-1023.38,4.88281,-12.207,-9.76563
-0.42408,1574.46,-546.204,-1029.79,3.66211,-12.207,-10.9863
-0.42404,1588.93,-516.563,-1074.04,9.15527,-10.9863,-7.32422
